nome,valor_compra,preco_venda,unidade
REVISTA,0.01,0.74,unidade
REVISTA,0.07,0.83,unidade
REVISTA,0.01,0.73,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.01,0.74,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.73,unidade
REVISTA,0.04,0.78,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.01,0.73,unidade
REVISTA,0.05,0.8,unidade
REVISTA,0.01,0.73,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
REVISTA,0.0,0.72,unidade
COUCHE BRILHO - 70g,3.19,5.83,unidade
COUCHE BRILHO - 70g,10.8,18.0,unidade
COUCHE BRILHO - 70g,62.5,100.72,unidade
COUCHE BRILHO - 70g,42.6,68.88,unidade
COUCHE BRILHO - 70g,31.23,50.69,unidade
COUCHE BRILHO - 70g,36.52,59.15,unidade
COUCHE BRILHO - 70g,46.7,75.44,unidade
COUCHE BRILHO - 70g,32.26,52.34,unidade
COUCHE BRILHO - 70g,7.6,12.88,unidade
COUCHE BRILHO - 70g,5.68,9.8,unidade
COUCHE BRILHO - 70g,5.67,9.79,unidade
COUCHE BRILHO - 90g,22.0,35.92,unidade
COUCHE BRILHO - 90g,5.45,9.44,unidade
COUCHE BRILHO - 90g,4.26,7.54,unidade
COUCHE BRILHO - 90g,7.3,12.4,unidade
COUCHE BRILHO - 90g,3.81,6.82,unidade
COUCHE BRILHO - 90g,1.01,2.33,unidade
COUCHE BRILHO - 90g,0.61,1.7,unidade
COUCHE BRILHO - 90g,0.53,1.57,unidade
COUCHE BRILHO - 90g,3.55,6.4,unidade
COUCHE BRILHO - 90g,1.35,2.88,unidade
COUCHE BRILHO - 90g,26.5,43.12,unidade
COUCHE BRILHO - 90g,1.43,3.01,unidade
COUCHE BRILHO - 90g,11.1,18.48,unidade
COUCHE BRILHO - 90g,0.87,2.11,unidade
COUCHE BRILHO - 90g,8.85,14.88,unidade
COUCHE BRILHO - 90g,7.62,12.91,unidade
COUCHE BRILHO - 90g,6.78,11.57,unidade
COUCHE BRILHO - 90g,0.73,1.88,unidade
COUCHE BRILHO - 90g,5.87,10.11,unidade
COUCHE BRILHO - 90g,2.55,4.8,unidade
COUCHE BRILHO - 90g,0.67,1.79,unidade
COUCHE BRILHO - 90g,0.56,1.61,unidade
COUCHE BRILHO - 90g,25.0,40.72,unidade
COUCHE BRILHO - 90g,8.45,14.24,unidade
COUCHE BRILHO - 90g,5.29,9.18,unidade
COUCHE BRILHO - 90g,1.1,2.48,unidade
COUCHE BRILHO - 90g,6.9,11.76,unidade
COUCHE BRILHO - 90g,10.5,17.52,unidade
COUCHE BRILHO - 90g,5.42,9.39,unidade
COUCHE BRILHO - 90g,1.84,3.67,unidade
COUCHE BRILHO - 90g,1.01,2.34,unidade
COUCHE BRILHO - 90g,1.22,2.68,unidade
COUCHE BRILHO - 90g,8.62,14.52,unidade
COUCHE BRILHO - 90g,12.35,20.48,unidade
COUCHE BRILHO - 90g,29.5,47.92,unidade
COUCHE BRILHO - 90g,2.11,4.1,unidade
COUCHE BRILHO - 90g,10.88,18.13,unidade
COUCHE BRILHO - 90g,3.25,5.93,unidade
COUCHE BRILHO - 90g,9.13,15.33,unidade
COUCHE BRILHO - 90g,14.5,23.92,unidade
COUCHE BRILHO - 90g,26.5,43.12,unidade
COUCHE BRILHO - 90g,1.44,3.03,unidade
COUCHE BRILHO - 90g,11.1,18.48,unidade
COUCHE BRILHO - 90g,0.87,2.12,unidade
COUCHE BRILHO - 90g,8.85,14.88,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.29,1.19,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.22,1.07,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.2,1.04,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.19,1.02,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.34,1.27,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.33,1.26,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.37,1.31,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.42,1.4,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.49,1.51,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.43,1.4,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.4,1.37,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.39,1.35,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.39,1.34,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.33,1.25,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.3,1.2,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.29,1.19,unidade
ADESIVO VINIL BRANCO BOBINA - ROTULO - 120g,0.01,0.74,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.18,1.02,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.12,0.91,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.1,0.88,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.09,0.86,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.23,1.08,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.15,0.97,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.14,0.94,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.12,0.92,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.28,1.18,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.21,1.06,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.2,1.03,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.18,1.01,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.29,1.19,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.23,1.09,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.21,1.06,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.2,1.04,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.34,1.26,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.26,1.13,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.24,1.1,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.23,1.08,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.49,1.51,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.43,1.41,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.41,1.38,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.4,1.37,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.58,1.66,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.51,1.54,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.49,1.5,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.47,1.48,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.45,1.43,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.39,1.34,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.36,1.3,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.35,1.28,unidade
ADESIVO VINIL METALIZADO COM TINTA BRANCA BOBINA - ROTULO - 120g,0.02,0.75,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.18,1.02,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.11,0.9,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.09,0.87,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.08,0.85,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.21,1.06,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.15,0.95,unidade
ADESIVO VINIL METALIZADO BOBINA - ROTULO - 120g,0.13,0.92,unidade
ADESIVO PAPEL - 80g,0.64,1.74,unidade
ADESIVO PAPEL - 80g,0.42,1.39,unidade
ADESIVO PAPEL - 80g,0.68,1.81,unidade
ADESIVO PAPEL - 80g,0.8,1.99,unidade
ADESIVO PAPEL - 80g,0.97,2.28,unidade
ADESIVO PAPEL - 80g,0.76,1.94,unidade
ADESIVO PAPEL - 80g,0.74,1.9,unidade
ADESIVO PAPEL - 80g,0.83,2.05,unidade
ADESIVO PAPEL - 80g,0.26,1.13,unidade
ADESIVO PAPEL - 80g,0.35,1.29,unidade
ADESIVO PAPEL - 80g,0.6,1.68,unidade
ADESIVO PAPEL - 80g,0.32,1.23,unidade
ADESIVO PAPEL - 80g,0.3,1.2,unidade
ADESIVO PAPEL - 80g,0.37,1.31,unidade
ADESIVO PAPEL - 80g,0.33,1.26,unidade
ADESIVO PAPEL - 80g,0.49,1.51,unidade
ADESIVO PAPEL - 80g,0.78,1.96,unidade
ADESIVO PAPEL - 80g,0.35,1.29,unidade
ADESIVO PAPEL - 80g,0.39,1.35,unidade
ADESIVO PAPEL - 80g,0.55,1.6,unidade
ADESIVO VINIL BRANCO - 120g,1.5,3.12,unidade
ADESIVO VINIL BRANCO - 120g,1.54,3.19,unidade
ADESIVO VINIL BRANCO - 120g,2.17,4.2,unidade
ADESIVO VINIL BRANCO - 120g,1.51,3.14,unidade
ADESIVO VINIL BRANCO - 120g,1.5,3.12,unidade
ADESIVO VINIL BRANCO - 120g,1.59,3.26,unidade
ADESIVO VINIL BRANCO - 120g,0.41,1.38,unidade
ADESIVO VINIL BRANCO - 120g,0.47,1.46,unidade
ADESIVO VINIL BRANCO - 120g,0.8,2.0,unidade
ADESIVO VINIL BRANCO - 120g,0.43,1.41,unidade
ADESIVO VINIL BRANCO - 120g,0.42,1.39,unidade
ADESIVO VINIL BRANCO - 120g,0.51,1.54,unidade
ADESIVO VINIL BRANCO - 120g,0.74,1.91,unidade
ADESIVO VINIL BRANCO - 120g,0.79,1.98,unidade
ADESIVO VINIL BRANCO - 120g,1.23,2.68,unidade
ADESIVO VINIL BRANCO - 120g,0.76,1.93,unidade
ADESIVO VINIL BRANCO - 120g,0.75,1.92,unidade
ADESIVO VINIL BRANCO - 120g,1.05,2.4,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.08,2.44,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.15,2.55,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.09,2.46,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.52,3.16,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.25,2.72,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.1,2.48,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.46,1.46,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.53,1.56,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.9,2.16,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.52,1.55,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.5,1.52,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.69,1.82,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.59,1.67,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.88,2.12,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,1.07,2.44,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.74,1.9,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.67,1.79,unidade
ADESIVO VINIL METALIZADO - ROTULO TINTA BRANCA - 120g,0.89,2.14,unidade
PAPEL KRAFT - 80g,1.07,2.43,unidade
PAPEL KRAFT - 80g,1.05,2.41,unidade
KRAFT PARA DELIVERY - 80g,1.63,3.33,unidade
KRAFT PARA DELIVERY - 80g,1.8,3.6,unidade
PAPEL KRAFT - 80g,1.02,2.34,unidade
PAPEL KRAFT - 80g,0.95,2.24,unidade
PAPEL KRAFT - 80g,0.9,2.15,unidade
PAPEL KRAFT - 80g,0.88,2.13,unidade
KRAFT PARA DELIVERY - 80g,1.35,2.88,unidade
KRAFT PARA DELIVERY - 80g,1.47,3.07,unidade
PAPEL KRAFT - 80g,0.88,2.12,unidade
PAPEL KRAFT - 80g,0.81,2.02,unidade
PAPEL KRAFT - 80g,0.76,1.94,unidade
PAPEL KRAFT - 80g,0.75,1.93,unidade
TECIDO OXFORD - 10g,16.0,26.32,unidade
TECIDO OXFORD - 10g,8.35,14.08,unidade
TECIDO OXFORD - 10g,7.51,12.74,unidade
TECIDO OXFORD - 10g,7.43,12.61,unidade
TECIDO OXFORD - 10g,7.78,13.17,unidade
TECIDO OXFORD - 10g,7.46,12.65,unidade
TECIDO OXFORD - 10g,9.3,15.6,unidade
TECIDO OXFORD - 10g,7.6,12.88,unidade
TECIDO OXFORD - 10g,7.44,12.63,unidade
TECIDO OXFORD - 10g,19.5,31.92,unidade
TECIDO OXFORD - 10g,11.45,19.04,unidade
TECIDO OXFORD - 10g,10.63,17.73,unidade
TECIDO OXFORD - 10g,10.55,17.6,unidade
TECIDO OXFORD - 10g,10.88,18.13,unidade
TECIDO OXFORD - 10g,10.57,17.64,unidade
TECIDO OXFORD - 10g,12.3,20.4,unidade
TECIDO OXFORD - 10g,10.71,17.86,unidade
TECIDO OXFORD - 10g,10.56,17.61,unidade
TECIDO OXFORD - 10g,23.5,38.32,unidade
TECIDO OXFORD - 10g,15.3,25.2,unidade
TECIDO OXFORD - 10g,14.12,23.31,unidade
TECIDO OXFORD - 10g,14.03,23.18,unidade
TECIDO OXFORD - 10g,14.38,23.73,unidade
TECIDO OXFORD - 10g,14.06,23.22,unidade
TECIDO OXFORD - 10g,15.9,26.16,unidade
TECIDO OXFORD - 10g,14.21,23.46,unidade
TECIDO OXFORD - 10g,14.04,23.19,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",3.08,5.65,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.58,4.84,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.62,4.92,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.01,3.93,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",1.9,3.76,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",3.08,5.65,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.58,4.84,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.62,4.92,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.01,3.93,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",1.9,3.76,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",3.08,5.65,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.58,4.84,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.62,4.92,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",2.01,3.93,unidade
"SACOLA PLÁSTICA ALÇA FITA - 0,15 MICRAS - POLIETILENO - 15g",1.9,3.76,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.03,0.76,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.03,0.76,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.03,0.76,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.01,0.74,unidade
SACOLAS E SACOS,0.01,0.73,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SACOLAS E SACOS,0.0,0.72,unidade
SUPORTE DE COPOS,0.0,0.72,unidade
SUPORTE DE COPOS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.72,unidade
RECICLATO DIGITAL - 240g,0.14,0.94,unidade
RECICLATO DIGITAL - 240g,0.25,1.12,unidade
RECICLATO DIGITAL - 240g,0.12,0.91,unidade
RECICLATO DIGITAL - 240g,0.34,1.27,unidade
RECICLATO DIGITAL - 240g,0.27,1.15,unidade
RECICLATO DIGITAL - 240g,0.26,1.14,unidade
RECICLATO DIGITAL - 240g,0.29,1.18,unidade
RECICLATO DIGITAL - 240g,0.25,1.12,unidade
RECICLATO DIGITAL - 240g,0.45,1.44,unidade
RECICLATO DIGITAL - 240g,0.27,1.16,unidade
RECICLATO DIGITAL - 240g,0.24,1.11,unidade
RECICLATO DIGITAL - 240g,0.4,1.35,unidade
RECICLATO DIGITAL - 240g,0.31,1.22,unidade
RECICLATO DIGITAL - 240g,0.3,1.21,unidade
RECICLATO DIGITAL - 240g,0.33,1.25,unidade
RECICLATO DIGITAL - 240g,0.3,1.2,unidade
RECICLATO DIGITAL - 240g,0.49,1.5,unidade
RECICLATO DIGITAL - 240g,0.33,1.24,unidade
RECICLATO DIGITAL - 240g,0.28,1.17,unidade
RECICLATO DIGITAL - 240g,0.52,1.54,unidade
RECICLATO DIGITAL - 240g,0.4,1.36,unidade
RECICLATO DIGITAL - 240g,0.4,1.36,unidade
RECICLATO DIGITAL - 240g,0.45,1.43,unidade
RECICLATO DIGITAL - 240g,0.39,1.34,unidade
RECICLATO DIGITAL - 240g,0.63,1.73,unidade
RECICLATO DIGITAL - 240g,0.44,1.42,unidade
RECICLATO DIGITAL - 240g,0.37,1.32,unidade
RECICLATO DIGITAL - 240g,0.14,0.94,unidade
RECICLATO DIGITAL - 240g,0.09,0.87,unidade
RECICLATO DIGITAL - 240g,0.09,0.86,unidade
RECICLATO DIGITAL - 240g,0.1,0.88,unidade
RECICLATO DIGITAL - 240g,0.21,1.06,unidade
RECICLATO DIGITAL - 240g,0.1,0.87,unidade
RECICLATO DIGITAL - 240g,0.15,0.97,unidade
RECICLATO DIGITAL - 240g,0.1,0.87,unidade
RECICLATO DIGITAL - 240g,0.09,0.86,unidade
RECICLATO DIGITAL - 240g,0.11,0.9,unidade
RECICLATO DIGITAL - 240g,0.21,1.06,unidade
RECICLATO DIGITAL - 240g,0.1,0.88,unidade
RECICLATO DIGITAL - 240g,0.18,1.02,unidade
RECICLATO DIGITAL - 240g,0.11,0.89,unidade
RECICLATO DIGITAL - 240g,0.1,0.88,unidade
RECICLATO DIGITAL - 240g,0.14,0.94,unidade
RECICLATO DIGITAL - 240g,0.25,1.12,unidade
RECICLATO DIGITAL - 240g,0.13,0.92,unidade
RECICLATO DIGITAL - 240g,0.2,1.03,unidade
RECICLATO DIGITAL - 240g,0.12,0.92,unidade
RECICLATO DIGITAL - 240g,0.12,0.91,unidade
RECICLATO DIGITAL - 240g,0.15,0.95,unidade
RECICLATO DIGITAL - 240g,0.11,0.9,unidade
RECICLATO DIGITAL - 240g,0.27,1.15,unidade
RECICLATO DIGITAL - 240g,0.13,0.93,unidade
RECICLATO DIGITAL - 240g,0.11,0.89,unidade
RECICLATO DIGITAL - 240g,0.23,1.08,unidade
RECICLATO DIGITAL - 240g,0.13,0.93,unidade
RECICLATO DIGITAL - 240g,0.28,1.16,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.02,0.75,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.73,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.72,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
TAGS,0.0,0.72,unidade
TAGS,0.01,0.74,unidade
TAGS,0.01,0.73,unidade
TAGS,0.07,0.83,unidade
TAGS,0.0,0.73,unidade
TAGS,0.03,0.78,unidade
RECICLATO DIGITAL - 240g,0.07,0.84,unidade
RECICLATO DIGITAL - 240g,0.19,1.02,unidade
RECICLATO DIGITAL - 240g,0.07,0.83,unidade
RECICLATO DIGITAL - 240g,0.09,0.86,unidade
RECICLATO DIGITAL - 240g,0.06,0.82,unidade
RECICLATO DIGITAL - 240g,0.14,0.95,unidade
RECICLATO DIGITAL - 240g,0.11,0.89,unidade
RECICLATO DIGITAL - 240g,0.09,0.86,unidade
